DDI ID,Description,brand,Model,S/N,Floor,Side,Department,REMARKS,,supplied company,Eng./contact,LPO/invoice,Sub Category(BIO),Original Value (PR),Accumulated Depreciation,Salvage Value,Item Age,install date,Usage Status,Full Loss
BE00566,SPINNING BIKE,Techno Gym,NIL,NIL,4THFLOOR,A,Medical Fitness Center,sold,,,,,,,,,,,,
BE00567,SPINNING BIKE,Techno Gym,NIL,NIL,4THFLOOR,A,Medical Fitness Center,sold,,,,,,,,,,,,
BE00568,SPINNING BIKE,Techno Gym,NIL,NIL,4THFLOOR,A,Medical Fitness Center,,,,,,,,,,,,,
BE00569,SPINNING BIKE,Techno Gym,NIL,NIL,4THFLOOR,A,Medical Fitness Center,,,,,,,,,,,,,
BE00570,SPINNING BIKE,Techno Gym,NIL,NIL,4THFLOOR,A,Medical Fitness Center,,,,,,,,,,,,,
BE00571,SPINNING BIKE,Techno Gym,NIL,NIL,4THFLOOR,A,Medical Fitness Center,,,,,,,,,,,,,
BE00572,SPINNING BIKE,Techno Gym,NIL,NIL,4THFLOOR,A,Medical Fitness Center,sold,,,,,,,,,,,,
BE00573,SPINNING BIKE,Techno Gym,NIL,NIL,4THFLOOR,A,Medical Fitness Center,sold,,,,,,,,,,,,
BE00574,CONCEPT POWER PM3,Techno Gym,SLE+AC0-RWR+AC0-PM3+AC0-D,0502120+AC0-1D3+AC0-400133767,5THFLOOR,A,Medical Fitness Center,,,,,,,,,,,,,
BE00575,SYNCHRO EXCITE 700 VISOWEB,Techno Gym,DA593Y,DA593Y+AC0-12000418,5THFLOOR,A,Medical Fitness Center,,,,,,,,,,,,,
BE00576,SYNCHRO EXCITE 700 VISOWEB,Techno Gym,DA593Y,DA593Y+AC0-12000409,5THFLOOR,A,Medical Fitness Center,,,,,,,,,,,,,
BE00577,TOP EXCITE 700 ISP,Techno Gym,D4774LLALOO+AC0-GOUKS,DA774L12000231,5THFLOOR,A,Medical Fitness Center,,,,,,,,,,,,,
BE00578,BedELectic,countra460,countra460,628241,1STFLOOR,A,Clinical Skill Centre,,,Tareq+AC0-package III,,,,,,,,2006,USE,
BE00579,B P Apparatuswallmounted    ,W.A. BAUM,W.A. BAUM,4033765,1STFLOOR,A,Clinical Skill Centre,,,Tareq+AC0-package III,,,,,,,,2006,USE,
BE00580,BedELectic,countra460,countra460,628244,1STFLOOR,A,Clinical Skill Centre,,,Tareq+AC0-package III,,,,,,,,2006,USE,
BE00581,BedELectic,countra460,countra460,628248,1STFLOOR,A,Clinical Skill Centre,,,Tareq+AC0-package III,,,,,,,,2006,USE,
BE00582,B P Apparatuswallmounted    ,W.A. BAUM,W.A. BAUM,4033757,1STFLOOR,A,Clinical Skill Centre,,,Tareq+AC0-package III,,,,,,,,2006,USE,
BE00583,B P Apparatuswallmounted    ,W.A. BAUM,W.A. BAUM,4033758,1STFLOOR,A,Clinical Skill Centre,,,Tareq+AC0-package III,,,,,,,,2006,USE,
BE00584,BedELectic,countra460,countra460,628235,1STFLOOR,A,Clinical Skill Centre,,,Tareq+AC0-package III,,,,,,,,2006,USE,
BE00585,BedELectic,countra460,countra460,628234,1STFLOOR,A,Clinical Skill Centre,,,Tareq+AC0-package III,,,,,,,,2006,USE,
BE00586,B P Apparatuswallmounted    ,W.A. BAUM,W.A. BAUM,4033763,1STFLOOR,A,Clinical Skill Centre,,,Tareq+AC0-package III,,,,,,,,2006,USE,
BE00587,BedELectic,countra460,countra460,628242,1STFLOOR,A,Clinical Skill Centre,,,Tareq+AC0-package III,,,,,,,,2006,USE,
BE00588,BedELectic,countra460,countra460,628245,1STFLOOR,A,Clinical Skill Centre,,,Tareq+AC0-package III,,,,,,,,2006,USE,
BE00589,B P Apparatuswallmounted    ,W.A. BAUM,W.A. BAUM,4033761,1STFLOOR,A,Clinical Skill Centre,,,Tareq+AC0-package III,,,,,,,,2006,USE,
BE00590,BedELectic,countra460,countra460,628236,1STFLOOR,A,Clinical Skill Centre,,,Tareq+AC0-package III,,,,,,,,2006,USE,
BE00591,BedELectic,countra460,countra460,628239,1STFLOOR,A,Clinical Skill Centre,,,Tareq+AC0-package III,,,,,,,,2006,USE,
BE00592,BedELectic,countra460,countra460,628243,1STFLOOR,A,Clinical Skill Centre,,,Tareq+AC0-package III,,,,,,,,2006,USE,
BE00593,SUCTIONPUMP,LSU+AC0-Laerdal,LSU+AC0-Laerdal,78230898029,1STFLOOR,A,Clinical Skill Centre,Transferred to B2 shelter room,,Tareq,,,,,,,,2011,USE,
BE00594,DifibrilatorLP+AC0-12,Medtronics,Medtronics,LP1232599612,1STFLOOR,A,Clinical Skill Centre,,,CCC/ MOH,,,,+ACI- 6,190 +ACI-,,,,2012,USE,
BE00595,BedELectic,countra460,countra460,628249,1STFLOOR,A,Clinical Skill Centre,,,,,,,,,,,2006,USE,
BE00596,B P Apparatuswallmounted    ,W.A. BAUM,W.A. BAUM,3032958,1STFLOOR,A,Clinical Skill Centre,,,,,,,,,,,2006,USE,
BE00597,suction pump,f+AC0-31,fazini,110536,  1stfoor,A,Clinical Skill Centre,,,,,,,,,,,,,
BE00598,B P Apparatuswallmounted    ,W.A. BAUM,W.A. BAUM,4033801,1STFLOOR,A,Clinical Skill Centre,,,Tareq+AC0-package,,,,,,,,2006,USE,
BE00599,B P Apparatuswallmounted    ,W.A. BAUM,W.A. BAUM,3032956,1STFLOOR,A,Clinical Skill Centre,,,Tareq+AC0-package,,,,,,,,2006,USE,
BE00600,B P Apparatuswallmounted    ,W.A. BAUM,W.A. BAUM,4033759,1STFLOOR,A,Clinical Skill Centre,,,Tareq+AC0-package,,,,,,,,2006,USE,
BE00601,B P Apparatuswallmounted    ,W.A. BAUM,W.A. BAUM,4033769,1STFLOOR,A,Clinical Skill Centre,,,Tareq+AC0-package,,,,,,,,2006,USE,
BE00602,PATIENT MONITOR,BSM+AC0-4101K,NIHON KOHDEN,+ACI-,OO302+ACI-,  1stfoor,A,Clinical Skill Centre,+ACI-scrap, found in store B2 19th sept+ACI-,,,,,,,,,,,,
BE00603,PATIENT MONITOR,BSM+AC0-230K,NIHON KOHDEN,+ACI-,O8522+ACI-,  1stfoor,A,Clinical Skill Centre,+ACI-scrap, found in store B2 19th sept+ACI-,,,,,,,,,,,,
BE00604,Refrigerator 71LITER,Toshiba/GRW26UT,Toshiba/GRW26UT,302,1STFLOOR,B,Clinical Skill Centre,,,Tareq+AC0-package,,,,,,,,2006,USE,
BE00605,Weighingscale,Detecto,Detecto,E0500052,1STFLOOR,B,Pediatric Clinic,,,,,,,,,,,2006,USE,
BE00606,DifibrilatorLP+AC0-15,Medtronics,Medtronics,LP1539366298,1STFLOOR,B,Pediatric Clinic,,,Centre circle,,PO00001060,,+ACI- 5,149 +ACI-,,,,2011+AC0-01+AC0-02,USE,
BE00607,SUCTIONPUMP,LSU+AC0-Laerdal,LSU+AC0-Laerdal,78230898025,1STFLOOR,B,Pediatric Clinic,,,Tareq,,,,,,,,2011,USE,
BE00608,Ophthalmoscope,KEELER,KEELER,33360,1STFLOOR,B,Pediatric Clinic,,,,,,,,,,,2006,USE,
BE00609,Examinationcouch,Chinesport+AC0-spa,Chinesport+AC0-spa,R016114,1STFLOOR,A,Pediatric Clinic,,,,,,,,,,,2006,USE,
BE00610,ophthalamic  chair,RelianceMedical/980l,RelianceMedical/980l,098048B0308005,1STFLOOR,B,Ophthalmology Clinic,,,,,,,,,,,2006,USE,
BE00611,Projector,Nedek,Nedek,720398,1STFLOOR,B,Ophthalmology Clinic,,,,,,,,,,,2006,USE,
BE00612,Karatmeter,Canon,Canon,11333,1STFLOOR,A,Ophthalmology Clinic,,,,,,,,,,,2006,USE,
BE00613,FIELDANALYZER,CarlZeiss,CarlZeiss,7501+AC0-12027,1STFLOOR,A,Ophthalmology Clinic,,,,,,,,,,,2006,USE,
BE00614,FundusCamera,CarlZeiss/FF450,CarlZeiss/FF450,980449,1STFLOOR,B,Ophthalmology Clinic,,,,,,,,,,,2006,USE,
BE00615,Ultrasoundsystem,OTISCAN+AC0-1000,OTISCAN+AC0-1000,BAI+AC0-0245,1STFLOOR,A,Ophthalmology Clinic,same BE00765,,Tareq+AC0-package,,,,,,,,2006,USE,
BE00616,BIO/PACHYMETER,NIDEK VS+AC0-500,NIDEK VS+AC0-500,40311,1STFLOOR,A,Ophthalmology Clinic,,,,,,,+ACI- 1,100 +ACI-,,,,2014,USE,
BE00617,Projector,Nedek,Nedek,720397,1STFLOOR,B,Ophthalmology Clinic,,,,,,,,,,,2006,USE,
BE00618,Retinatomography,Heidelberg,Heidelberg,HRT3+AC0-06134,1STFLOOR,A,Ophthalmology Clinic,,,,,,,,,,,2006,USE,
BE00619,ophthalamic  chair,BelmontCorp,BelmontCorp,AMDO20217,1STFLOOR,A,Ophthalmology Clinic,,,,,,,,,,,2006,USE,
BE00620,Cirrus HD+AC0-OCT,5000,CarlZeiss,5000+AC0-2575,1STFLOOR,A,Ophthalmology Clinic,,,,,,,,,,,,,
BE00621,AUTOLENCOMETER,PROCHEK,KELLER,474901,1STFLOOR,A,Ophthalmology Clinic,,,Tareq,,,,,,,,2004,,
BE00622,Ophthalamic Laser,CarlZeiss/532s,CarlZeiss/532s,176045,1STFLOOR,A,Ophthalmology Clinic,,,,,,,,,,,2006,USE,
BE00623,ophthalamic  chair,BelmontCorp,BelmontCorp,ANDSO2O218,1STFLOOR,A,Ophthalmology Clinic,,,,,,,,,,,2006,USE,
BE00624,ophthalamic  chair,RelianceMedical/980l,RelianceMedical/980l,098048B038010,1STFLOOR,B,Ophthalmology Clinic,,,,,,,,,,,2006,USE,
BE00625,Vital sign monitor,philips/suresinVS3,philips/suresinVS3,US10231073,1STFLOOR,B,Ophthalmology Clinic,,,,,,,+ACI- 1,500 +ACI-,,,,2014,USE,
BE00626,Projector,Nedek,Nedek,720690,1STFLOOR,B,Ophthalmology Clinic,,,,,,,,,,,2006,USE,
BE00627,B P Apparatuswallmounted    ,W.A. BAUM,W.A. BAUM,3032957,Ground,B,General clinic,,,,,,,,,,,2006,USE,
BE00628,Vital sign monitor,philips/suresign,philips/suresign,CN23153729,Ground,B,General clinic,found in MRI 22 oct,,,,,,,,,,2009,USE,
BE00629,Weighingscale,SECA,SECA,+ACI-,570075066319+ACI-,GROUND,B,General clinic,shifted to store on 29/07/2020,,,,,,,,,,2006,USE,
BE00630,Electrothermometer,GENISUS,GENISUS,J0649719,GROUND,B,General clinic,found in store 19th sept,,,,,,,,,,2006,USE,
BE00631,B P Apparatuswallmounted    ,W.A. BAUM,W.A. BAUM,3032959,Ground,B,General clinic,,,,,,,,,,,2006,USE,
BE00632,Electrothermometer,Alaris,Alaris,12875581,GROUND,B,General clinic,,,,,,,,,,,2006,USE,
BE00633,Ophthalmoscope,KEELER,KEELER,36356,B2,B,General clinic,,,,,,,,,,,2006,USE,
BE00634,ECG MECHNE,MORTARA,MORTARA,+ACI-,109250021299+ACI-,GROUND,B,General clinic,shifted to store 31/10/21,,,,,,950,,,,2012,USE,
BE00635,DifibrilatorLP+AC0-15,Medtronics,Medtronics,LP1539366301,GROUND,B,General clinic,,,Centre circle,,PO00001060,,+ACI- 5,149 +ACI-,,,,2011+AC0-01+AC0-02,USE,
BE00636,Ophthalmoscope,KEELER,KEELER,151052,GROUND,B,General clinic,,,,,,,,,,,2006,USE,
BE00637,Vital sign monitor,philips/suresign,philips/suresign,CN23153760,Ground,B,General clinic,,,,,,,,,,,2009,USE,
BE00638,B P Apparatuswallmounted    ,W.A. BAUM,W.A. BAUM,3032961,Ground,B,General clinic,,,,,,,,,,,2006,USE,
BE00639,Refrigerator71LITER,Toshiba/GRW26UT,Toshiba/GRW26UT,+ACI-,000962+ACI-,GROUND,B,General clinic,,,Tareq+AC0-package,,,,,,,,2006,USE,
BE00640,HBA1C MECHINE,AFINION,AS+AC0-100,AS0033798,GROUND,B,General clinic,,,American Design,,,,,,,,,,
BE00641,SUCTIONPUMP,LSU+AC0-Laerdal,LSU+AC0-Laerdal,7823898044,GROUND,B,General clinic,,,Tareq,,,,,,,,2011,USE,
BE00642,Electrothermometer,GENISUS,GENISUS,J0654735,GROUND,B,General clinic,found in store 19th sept,,,,,,,,,,2006,USE,
BE00643,Weighingscale,Detecto,Detecto,E01810+AC0-0025,GROUND,B,General clinic,shifted to store on 29/07/2020,,,,,,,,,,2006,USE,
BE00644,Patient Bed,Mark mill,,,GROUND,B,General clinic,,,,,,,,,,,,,
BE00645,E.M.G,Nihonkohden,Nihonkohden,13,GROUND,B,General clinic,,,,,,,,,,,2006,USE,
BE00646,Uttrasoundsystem,Toshiba,SSA.770A,D413020/D4513020,GROUND,B,General clinic,,,Tareq,,,,,,,,23/5/2004,USE,
BE00647,B P Apparatuswallmounted    ,W.A. BAUM,W.A. BAUM,3032960,Ground,B,General clinic,,,,,,,,,,,2006,USE,
BE00648,Ophthalmoscope,KEELER,KEELER,36373,GROUND,B,General clinic,,,,,,,,,,,2006,USE,
BE00649,Patient Bed,contoura,H+AC0-460,+ACI-,1271984+ACI-,GROUND,B,General clinic,,,,,,,,,,,,,
BE00650,B P Apparatuswallmounted    ,W.A. BAUM,W.A. BAUM,3032962,Ground,B,General clinic,,,,,,,,,,,2006,USE,
BE00651,Ophthalmoscope,KEELER,KEELER,151582,GROUND,B,General clinic,,,,,,,,,,,2006,USE,
BE00652,B P Apparatuswallmounted    ,W.A. BAUM,W.A. BAUM,3032964,Ground,B,General clinic,,,,,,,,,,,2006,USE,
BE00653,Uroflow system,urocad+AC0-111,urocad+AC0-111,umy10121224,GROUND,B,General clinic,,,,,,,,,,,2011,USE,
BE00654,ECG MECHNE,MORTARA,MORTARA,+ACI-,111040070861+ACI-,GROUND,A,General clinic,shifted to store 31/10/21,,,,,,950,,,,2012,USE,
BE00655,Ophthalmoscope,KEELER,KEELER,+ACI-,151436+ACI-,GROUND,B,General clinic,,,,,,,,,,,2006,USE,
BE00656,ECG MECHNE,MORTARA,MORTARA,+ACI-,111040070866+ACI-,GROUND,B,Cardiolgy clinic,shifted to store 31/10/21,,,,,,,,,,2009,USE,
BE00657,CardioUltrasound,Toshiba ,Toshiba ,9900872560,GROUND,B,Cardiolgy clinic,,,,,,,,,,,2006,USE,
BE00658,Electrothermometer,Alaris,Alaris,12875284,GROUND,B,Cardiolgy clinic,,,,,,,,,,,2006,USE,
BE00659,Test stress system,GE,GE,SCFO7181462SA,GROUND,B,Cardiolgy clinic,,,ATC,,,,,,,,2006,USE,
BE00660,Weighingscale,Detecto,Detecto,0507+AC0-491,GROUND,B,Cardiolgy clinic,,,,,,,,,,,2006,USE,
BE00661,B P Apparatuswallmounted    ,W.A. BAUM,W.A. BAUM,4033770,Ground,B,Cardiolgy clinic,,,,,,,,,,,2006,USE,
BE00662,B P Apparatuswallmounted    ,W.A. BAUM,W.A. BAUM,3032963,Ground,B,Cardiolgy clinic,,,,,,,,,,,2006,USE,
BE00663,Electrc podiatry chair,plinth2000,plinth2000,503CDTMO6081374,Ground,B,Cardiolgy clinic,found in general clinic rm+AC0-506 16/11/2020 BE00672,,,,,,,,,,2007,USE,
BE00664,B P Apparatuswallmounted    ,W.A. BAUM,W.A. BAUM,4033803,Ground,B,Cardiolgy clinic,,,,,,,,,,,2006,USE,
BE00665,Vital sign monitor,philips/suresinVS3,philips/suresinVS3,US10236515,1STFLOOR,B,DAFNE,,,,,,,+ACI- 1,500 +ACI-,,,,2014,USE,
BE00666,Vital sign monitor,PHilips/vs3,PHilips/vs3,US83313240,Ground,B ,Podaitry Clinic,14/1/2020 in dental 1st flr,,,,,,,,,,2011,USE,
BE00667,Electrc podiatry chair,plinth2000,plinth2000,503CDTMO6081373,Ground,B,Podaitry Clinic,,,,,,,,,,,2007,USE,
BE00668,ElectronicThermometer,Alaris,Alaris,12875285,Ground,B,Podaitry Clinic,Shifted to store 14/6/22,,,,,,,,,,2006,USE,
BE00669,Refrigerator,thoshiba,GRW+AC0-26UTK,+ACI-,00279+ACI-,GROUND,B,Podaitry Clinic,,,,,,,,,,,,,
BE00670,ElectronicThermometer,Alaris,Alaris,12875209,Ground,B,Podaitry Clinic,Shifted to store 14/6/22,,,,,,,,,,2006,USE,
BE00671,Electrc podiatry chair,plinth2000,plinth2000,503CDMO6081379,Ground,B,Podaitry Clinic,,,,,,,,,,,2007,USE,
BE00672,Electrc podiatry chair,plinth2000,plinth2000,503CDMO6081375,Ground,B,Podaitry Clinic,,,,,,,,,,,2007,USE,
BE00673,Weighingscale,Detecto,Detecto,0509+AC0-1908,GROUND,B,Podaitry Clinic,shifted to sabina's old office (320) 1st floor 12th Oct 2020,,,,,,,,,,2006,USE,
BE00674,Dust ExtractionDrill,Berchtold/S35,Berchtold/S35,TIM0341,Ground,B,Podaitry Clinic,+ACI-scrap, found in store B2 19th sept+ACI-,,,,,,,,,,2007,USE,
BE00675,ELECTRO SURGICAL UNIT,ERBE,icc80int,B2055,GROUND,B,Podaitry Clinic,+ACI-scrap, found in store B2 19th sept+ACI-,,Tareq,,,,,,,,2004,,
BE00676,Doppler/,Hunghtleigh/MD2,Hunghtleigh/MD2,MD2P10527923+AC0-13,Ground,B,Podaitry Clinic,,,,,,,,,,,2006,USE,
BE00677,Doppler/,Hunghtleigh/MD2,Hunghtleigh/MD2,MD2P10528212+AC0-13,Ground,B,Podaitry Clinic,,,,,,,,,,,2006,USE,
BE00678,Doppler/,Hunghtleigh/MD2,Hunghtleigh/MD2,MD2P10528335+AC0-14,Ground,B,Podaitry Clinic,,,,,,,,,,,2006,USE,
BE00679,ElectronicThermometer,Alaris,Alaris,12875167,Ground,B,Podaitry Clinic,Shifted to store 14/6/22,,,,,,,,,,2006,USE,
BE00680,Vital sign monitor,PHilips/vs3,PHilips/vs3,US83313256,Ground,B,Podaitry Clinic,,,,,,,,,,,2011,USE,
BE00681,Electrc podiatry chair,plinth2000,plinth2000,503CDTMO6081371,Ground,B,Podaitry Clinic,,,,,,,,,,,2007,USE,
BE00682,ElectronicThermometer,Alaris,Alaris,12875169,Ground,B,Podaitry Clinic,Shifted to store 14/6/22,,,,,,,,,,2006,USE,
BE00683,Electrc podiatry chair,plinth2000,plinth2000,503CDMO6081378,Ground,B,Podaitry Clinic,,,,,,,,,,,2007,USE,
BE00684,Vital sign monitor,Philips,Philips,CN23153758,Ground,B,Podaitry Clinic,,,,,,,,,,,2011,USE,
BE00685,Freezer SingleDOOR,sanyo/MPR+AC0-513R,sanyo/MPR+AC0-513R,30404357,GROUND,B,PHARMACY,,,Tareq,,,,,,,,2006,USE,
BE00686,Freezer SingleDOOR,sanyo/MPR+AC0-513R,sanyo/MPR+AC0-513R,40100743,GROUND,B,PHARMACY,,,Tareq,,,,,,,,2006,USE,
BE00687,freezer,Hassawi,Hassawi,NIL,GROUND,B,PHARMACY,,,,,,,340,,,,2012,USE,
BE00688,Freezer,Hassawi,Hassawi,NIL,GROUND,B,PHARMACY,,,,,,,300,,,,2012,USE,
BE00689,TABLET COUNTER,KIRBY,KIRBY,NIL,GROUND,B,PHARMACY,,,,,,,,,,,,,
BE00690,Freezer,THERMO,THERMO,+ACI-,12POPO20767+ACI-,GROUND,B,PHARMACY,,,,,,,480,,,,2014,USE,
BE00691,REFRIGERATOR,GRH60UT,THOSHIBA,,GROUND,B,PHARMACY,,,,,,,550,,,,2015,USE,
BE00692,REFRIGERATOR,THOSHIBA,GR26+AC0-UT,+ACI-,915+ACI-,GROUND,B,PHARMACY,,,,,,,550,,,,2015,USE,
BE00693,patintTrolley,LINT,LINT,20120110117,Ground,B,GROUND CORIDOR,found in gen. clinic G flr rm+AC0-536 22/11/20,,,,,,,,,,2006,USE,
BE00694,GLUCOMETER,ABBOTT,OPTIUM,POAIC,FI,B,Pediatric Clinic,,,,,,,,,,,,,
BE00695,Patient bed,NIL,Medical masterBE00496,NIL,GROUND CORIDOR,A,GROUND CORIDOR,,,,,,,,,,,,,
BE00696,Oxygen Chamber,,,1036,G,Clinics,Clinics,,,,,,,+ACI- 500,000 +ACI-,,,,2012,USE,
BE00697,Tonoport,tonoportV,tonoportV,TONO+AC0-11831,GROUND,B, BME STORE,NOT WORKING,,,,,,,,,,2011,USE,
BE00698,Doppler/,Hunghtleigh,Dopplex+AC0-2,MD2P10527875+AC0-13,B2,B, BME STORE,NOT USING,,,,,,,,,,,,
BE00699,Doppler/,Hunghtleigh,Dopplex+AC0-2,MD2P10211950+AC0-08,B2,B, BME STORE,NOT USING,,,,,,,,,,,,
BE00700,PFT NIT GROUND FLOOR,COSMED,QUARK+AC0-PFT,20112030435,GROUND,B,ROMM GR+AC0-304,,,,,,,,,,,,,
BE00701,Tonoport,tonoportV,tonoportV,TONO+AC0-11832,GROUND,B,Cardiolgy clinic,NOT WORKING,,,,,,,,,,2011,USE,
BE00702,Weighingscale,SECA,+ACI-,4161821009+ACI-,+ACI-,5416215062583+ACI-,1STFLOOR,B,Pediatric Clinic,,,,,,,,,,,2006,USE,
BE00703,Weighingscale +AC0- BABY,ADAM,ADAM,AEZ+AC0-14592,1STFLOOR,B,Pediatric Clinic,,,,,,,,,,,,,
BE00704,REFRIGERATOR,SAMSUNG,SAMSUNG,24414TAT,1STFLOOR,B,Pediatric Clinic,found in skill 26th sept,,,,,,,,,,,,
BE00705,BODY COMPOSITION ANALAISER,GAIAKIKO,GAIAKIKO,0003+AC0-201300215,1STFLOOR,B,Pediatric Clinic,,,,,,,,,,,,,
BE00706,HBAIC MECHINE,AFINION,AFINION,AS0033487,1STFLOOR,B,Pediatric Clinic,moved to store,,,,,,,,,,,,
BE00707,Vital sign monitor,Philips,Philips,CN23153731,Ground,B,Pediatric Clinic,,,,,,,,,,,2011,USE,
BE00708,Ophthalmoscope,KEELER,KEELER,36345,1STFLOOR,B, BME STORE,found in 1st flr rm606,,,,,,,,,,2006,USE,
BE00709,Ophthalmoscope,KEELER,KEELER,151417,1STFLOOR,B,Pediatric Clinic,,,,,,,,,,,2006,USE,
BE00710,Vital sign monitor,philips/suresign,philips/suresign,US10231076,1STFLOOR,B,Ophthalmology Clinic,,,MEC,,,,+ACI- 1,500 +ACI-,,,,2014,USE,
BE00711,B P Apparatuswallmounted    ,W.A. BAUM,W.A. BAUM,4033771,1STFLOOR+AC0-436,B,OB/GYNIC CLINC,,,,,,,,,,,2006,USE,
BE00712,Thermometer,Tympanic,Tympanic,JO654737,1STFLOOR,A,Dental clinic,,,,,,,,,,,2006,USE,
BE00713,Weighingscale,SECA,SECA,+ACI-,5769140100799+ACI-,1STFLOOR,rm+AC0-430,SPECIALITY,found in skill 26th sept,,,,,,,,,,,,
BE00714,Weighingscale,ADE,ADE,+ACI-,0406001255+ACI-,1STFLOOR,B,Dental clinic,found in optha 506 3/3/2021,,,,,,,,,,,,
BE00715,ENT+AC0- ENDOSCOPY UNIT,XION,XION,NIL,1STFLOOR,B,ENT,,,,,,,,,,,,,
BE00716,ENT SURGICAL  LAMP  UNIT,CARL ZEISS,CARL ZEISS,6627104973,1STFLOOR,B,ENT,,,,,,,,,,,,,
BE00717,ENT CHAIR UNIT,GREINER,GREINER+AC0-K510,+ACI-,20134731500050000+ACI-,1STFLOOR,B,ENT,,,,,,,,,,,,,
BE00718,WALL MOUNTED BP APPARATUS,W.A.BAUM,W.A.BAUM,+ACI-,04033767+ACI-,1STFLOOR,B,ENT,,,,,,,,,,,,,
BE00719,EXAMINATION LAMP,WELCHALLYN,WELCHALLYN,48744,1STFLOOR,B,ENT,,,Tareq,,,,,,,,13/6/2004,,
BE00720,OTOSCOPE,KEELER,KEELER,+ACI-,151416+ACI-,1STFLOOR,B,ENT,,,,,,,,,,,,,
BE00721,ENT UNIT,DANTSCHKE,DANTSCHKE,MCFO2A1750613,1STFLOOR,B,ENT,,,,,,,,,,,,,
BE00722,Vital sign monitor,philips/suresinVS3,philips/suresinVS3,US10231075,1STFLOOR,B,Dental clinic,14/1/2020 in rm416 vital monitor rm 1st flr,,,,,,+ACI- 1,500 +ACI-,,,,2014,USE,
BE00723,Wall mounted BPApparatus,wa baum,wa baum,+ACI-,04033600+ACI-,1ST FLOOR,B,MS CLINIC,1st flr rm 416,,,,,,,,,,,,
BE00724,Weighingscale,Detecto,Detecto,+ACI-,0402711+ACI-,1ST FLOOR,B,MS CLINIC,shifted to store on 29/07/2020,,,,,,,,,,2006,USE,
BE00725,Vital sign monitor,philips/suresinVS3,philips/suresinVS3,US10236514,1STFLOOR,B,DAFNE,,,,,,,+ACI- 1,500 +ACI-,,,,2014,USE,
BE00726,Weighingscale,Detecto,Detecto,E03504+AC0-0056,1STFLOOR,B,NUTRIONCLINC,,,,,,,,,,,2006,USE,
BE00727,Plate Reader,Synergy H4,Synergy H4,269476,B1,B1,AHF,+ACI-found in iictu 5/09/2020,23+ACI-,,,,,,,,,,2011,USE,
BE00728,RealFast RT PCR,7500 Fast System,7500 Fast System,275015060,B1,B,AHF,found in genetic 4th flr 05/09/2020,,,,,,,,,,2011,USE,
BE00729,In vivo imaging system,IVIS SPECTRUM+AC0-CT,IVIS SPECTRUM+AC0-CT,IS1436N6647,B1,B1,AHF,,,,,,,,,,,2010,USE,
BE00730,Flaming/Brown Micropipette puller,P+AC0-97 SUTTER ,P+AC0-97 SUTTER ,P97/M+AC0-7275,B1,B1,AHF,,,,,,,,,,,2011,USE,
BE00731,OVEN,MEMMERT,IPP+AC0-110,DINI2880+AC0-2007,B1,B1,AHF,,,,,,,,,,,,,
BE00732,In situ hybridization robot,BioLane HTI 16Vx,BioLane HTI 16Vx,10342,B1,B1,AHF,,,,,,,,,,,2012,USE,
BE00733,Behavioral phenotyping,ZebraBox (viewbox),ZebraBox (viewbox),ZEB 482,B1,B1,AHF,,,,,,,,,,,2011,USE,
BE00734,MULTI MODE PLATE READER ENVISION,PERKING ELMER,ENVISION,,B1,B1,AHF,,,,,,,,,,,,,
BE00735,HIGH CONTENT SCREENING SYSTEM,PERKING ELMER,OPERATA,OPRT11579,B1,B1,AHF,,,,,,,,,,,,,
BE00736,Robotic Liquid Handling system,JANUS,JANUS,JA1440N0940,B1,B1,AHF,,,,,,,,,,,2011,USE,
BE00737,FEMTOJET 4X,EPPENDORF,FEMTOJET 4X,5253DL700094,B1,B1,AHF,,,,,,,,,,,,,
BE00738,LIFE SCIENCE METHODS,,DMK21AU618,50210044,B1,B1,AHF,,,,,,,,,,,,,
BE00739,NON INVASIVE BP SYSTEM,KENT SCIENTIFIC,CODA,21160,B1,B1,AHF,,,,,,,,,,,,,
BE00740,Picospritzer,PICOSPRITZER III,PICOSPRITZER III,051+AC0-0600+AC0-100+AC0-003,B1,B1,AHF,,,,,,,,,,,2011,USE,
BE00741,EGG SORTER 2.O,SYNTECNOS,NIL,NIL,B1,B1,AHF,,,,,,,,,,,,,
BE00742,Fish Tand,ZB2550SASX2,ZB2550SASX2,13102043,B1,B1,AHF,,,,,,,+ACI- 119,800 +ACI-,,,,2013,USE,
BE00743,SMART FLOW,TECHNIPLAST,VOXUNSFUK,13102010,B1,B1,AHF,,,Alessa,,,,,,,,,,
BE00744,FREEZER,WHIRPOOL,CF27T,+ACI-,301607000343+ACI-,B1,B1,AHF,,,,,,,,,,,,,
BE00745,REFRIGERATOR,thoshiba,GR+AC0-R70UD+AC0-K,,B1,B1,AHF,,,,,,,,,,,,,
BE00746,Anesthesia system 1,2 gases pre+AC0-configured system,2 gases pre+AC0-configured system,745,B1,B1,AHF,,,,,,,,,,,2013,USE,
BE00747,Laminar flow,LHC+AC0-4A1,LHC+AC0-4A1,2004+AC0-7145,B1,B1,AHF,,,Tareq,,,,,,,,2004,USE,
BE00748,OLYMPAS,OLYMPUS,KL+AC0-1500 LCD,247230,B1,B1,AHF,,,Trialpha/Badersultan,,,,,,,,,,
BE00749,Homeothermic monitor,TC124A,TC124A,K023836,B1,B1,AHF,,,,,,,,,,,2013,USE,
